player_name,team_abbreviation,season,games_played,minutes_per_game,per,epm,o_epm,d_epm,dpm,o_dpm,d_dpm,rapm,o_rapm,d_rapm,lebron,o_lebron,d_lebron,bpm,obpm,dbpm,ws,ows,dws,ws_per_48,vorp,bbref_ts_pct,bbref_three_point_attempt_rate,bbref_free_throw_attempt_rate,bbref_off_reb_pct,bbref_def_reb_pct,bbref_total_reb_pct,bbref_assist_pct,bbref_steal_pct,bbref_block_pct,bbref_turnover_pct,bbref_usage_pct,nba_off_rating,nba_def_rating,nba_net_rating,nba_est_off_rating,nba_est_def_rating,nba_est_net_rating,nba_assist_pct,nba_assist_to,nba_assist_ratio,nba_off_reb_pct,nba_def_reb_pct,nba_reb_pct,nba_team_turnover_pct,nba_est_turnover_pct,nba_effective_fg_pct,nba_true_shooting_pct,nba_usage_pct,nba_est_usage_pct,nba_est_pace,nba_pace,nba_pie,nba_possessions,source_basketball_reference,source_databallr,source_nba_stats,source_epm,source_lebron
Anthony Davis,DAL,2025-26,20,31.3,21.5,,,,1.57,0.1,1.47,1.51,-0.06,1.57,,,,2.4,1.5,0.9,1.3,0.4,1,0.103,0.7,0.551,0.111,0.243,10.6,26.7,18.7,15.1,1.7,4.5,10,27.5,110,114.6,-4.6,108.7,113,-4.3,0.14,1.37,12.1,0.099,0.24,0.172,8.9,8.8,0.521,0.551,0.272,0.28,102.59,101.27,0.151,1325,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,local_unified_databallr,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Khris Middleton,DAL,2025-26,29,21.1,10.2,,,,-1.43,-0.9,-0.53,-1.05,1,-2.05,,,,-4.9,-3.2,-1.7,0.1,-0.3,0.4,0.008,-0.4,0.536,0.363,0.279,3.7,13,8.4,15,1.2,0,15.9,21.9,111,119.2,-8.2,110.5,117.8,-7.2,0.182,1.95,22.4,0.033,0.117,0.075,11.5,11.4,0.488,0.531,0.188,0.195,104.37,103.49,0.075,1786,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,local_unified_databallr,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Klay Thompson,DAL,2025-26,69,21.7,11.4,,,,-1.18,-0.47,-0.71,-2.71,-1.08,-1.64,,,,-1.4,0.2,-1.5,0.5,-0.3,0.9,0.018,0.2,0.541,0.724,0.065,1.3,8.8,5.1,9.5,1,1.2,7.8,22.7,106.3,110.9,-4.6,106,111.9,-5.8,0.096,1.52,10.7,0.011,0.074,0.043,7,6.9,0.532,0.541,0.214,0.223,105.77,106.1,0.077,3318,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,local_unified_databallr,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Dwight Powell,DAL,2025-26,63,14.3,12.6,,,,0.94,-1.44,2.38,0.51,-0.23,0.74,,,,-1.4,-2.9,1.5,2.6,1.6,1,0.138,0.1,0.699,0.069,1.109,11.3,18.7,15.1,9.5,1.8,2,21.4,8.9,110.4,110.9,-0.5,110.3,112.6,-2.3,0.095,1.66,26.6,0.101,0.17,0.136,16,15.8,0.653,0.699,0.084,0.089,103.8,104.58,0.073,1971,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,local_unified_databallr,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
D'Angelo Russell,DAL,2025-26,26,19,12.3,,,,-1.28,-0.85,-0.43,2.43,0.8,1.62,,,,-2.3,-0.7,-1.6,0,-0.3,0.3,-0.004,0,0.511,0.483,0.259,1.7,11.2,6.5,31.2,1.1,0.3,15.9,26,107.9,111.2,-3.3,107.4,110.3,-2.9,0.328,2.12,25.2,0.016,0.092,0.057,11.9,11.9,0.476,0.511,0.261,0.265,104.67,104.05,0.098,1070,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,local_unified_databallr,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Tyus Jones,DAL,2025-26,8,16.6,8.7,-3.1005,-1.47556,-1.62495,-1.54,-1.01,-0.53,-3,-1.16,-1.84,,,,-4.3,-3,-1.3,0.1,0,0.1,0.029,-0.1,0.444,0.559,0.059,0.8,6.3,3.6,29.4,1.1,0,12.5,12.5,105.6,111.1,-5.5,104.7,113.8,-9.1,0.323,6,42.9,0.007,0.061,0.032,7.1,7.2,0.441,0.444,0.12,0.124,102.89,103.67,0.074,286,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,local_unified_databallr,https://www.nba.com/stats/players/advanced,https://dunksandthrees.com/epm,unavailable_public_export
Marvin Bagley III,DAL,2025-26,22,21.4,19.7,,,,,,,,,,,,,1,1.8,-0.8,1.6,1.1,0.5,0.165,0.3,0.652,0.2,0.285,12,21.7,16.9,9.5,0.8,2.9,8.4,18,110,117.3,-7.3,109.7,116.8,-7.2,0.115,1.27,14.4,0.123,0.151,0.137,11.3,11.3,0.642,0.667,0.182,0.187,103.31,102.94,0.126,1571,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
P.J. Washington,DAL,2025-26,56,31,13.1,,,,,,,,,,,,,-1.6,-1.7,0.1,1.7,-0.3,2,0.046,0.2,0.537,0.356,0.277,5.2,18.7,12,8.1,1.5,2.9,11.3,20.1,107,114.4,-7.3,106.7,113.3,-6.6,0.082,1.04,10.6,0.045,0.162,0.105,10.1,10.1,0.508,0.537,0.194,0.2,104.5,103.86,0.093,3755,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Daniel Gafford,DAL,2025-26,55,21.7,18.8,,,,,,,,,,,,,0.7,-0.5,1.2,4.1,2.5,1.7,0.167,0.8,0.677,0,0.509,12.3,21.1,16.7,7,1.7,4.9,14,15.8,105.9,113,-7.1,106.9,113.7,-6.8,0.071,0.92,11.5,0.108,0.181,0.145,12.5,12.4,0.655,0.677,0.151,0.158,103.76,104.6,0.114,2601,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Caleb Martin,DAL,2025-26,58,14.8,9.3,-3.0947,-1.93942,-1.15528,,,,,,,,,,-2.2,-4,1.7,0.9,-0.1,0.9,0.048,0,0.526,0.302,0.323,3.5,14.1,8.8,12.4,2.2,1.5,15.6,12.5,102.9,112.1,-9.2,104.3,113.5,-9.1,0.131,2.03,23.9,0.03,0.125,0.077,11.8,11.9,0.503,0.526,0.122,0.126,103.86,105.2,0.063,1866,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,https://dunksandthrees.com/epm,unavailable_public_export
Naji Marshall,DAL,2025-26,74,29.5,15.4,,,,,,,,,,,,,-0.6,-0.7,0.1,4.3,2.5,1.8,0.095,0.8,0.592,0.259,0.365,3.2,13.6,8.4,16.4,1.8,0.2,11.1,20.5,109.7,114.3,-4.6,109.6,113.9,-4.3,0.162,2.03,18.4,0.028,0.12,0.075,9.1,9.1,0.548,0.592,0.2,0.206,104.56,104.36,0.106,4748,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Jeremiah Robinson-Earl,DAL,2025-26,5,12.2,12.9,,,,,,,,,,,,,-4.1,-3,-1.1,0.1,0.1,0.1,0.097,0,0.586,0.471,0.235,7,18.9,13,6.7,1.5,0,9.6,14.2,108.5,119.5,-11,108.1,119.8,-11.6,0.056,1.2,10.9,0.095,0.186,0.138,9.1,9,0.398,0.443,0.13,0.136,104.28,104.23,0.065,649,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Brandon Williams,DAL,2025-26,66,22.2,16.8,,,,,,,,,,,,,0.4,0.1,0.3,2.5,1.2,1.3,0.083,0.9,0.572,0.251,0.493,2.2,11.6,6.9,26.3,2,1.2,14.3,25.1,111.2,115.5,-4.4,110.5,116.2,-5.7,0.256,2.05,22.5,0.019,0.105,0.062,11,11,0.501,0.572,0.242,0.247,105.56,105.54,0.115,3215,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Max Christie,DAL,2025-26,77,29.1,11,-2.0628,-3.18615,1.12339,,,,,,,,,,-1.5,-1,-0.6,2.7,1.3,1.4,0.058,0.3,0.601,0.615,0.192,0.7,10.9,5.9,9.3,1,1,10.9,16.5,108.3,115.2,-6.9,108,114.6,-6.5,0.095,1.57,14.6,0.006,0.097,0.052,9.3,9.3,0.566,0.601,0.162,0.167,103.67,103.23,0.079,4824,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,https://dunksandthrees.com/epm,unavailable_public_export
Jaden Hardy,DAL,2025-26,34,12.6,10.6,,,,,,,,,,,,,-3.8,-1.9,-1.9,0.1,-0.1,0.2,0.012,-0.2,0.551,0.639,0.206,2.7,8.8,5.8,9.9,1,0.4,11.3,23.3,112.4,108.2,4.2,111.8,109.5,2.3,0.094,1.07,10.8,0.025,0.08,0.053,10.1,10.1,0.521,0.551,0.225,0.231,104.27,104.62,0.067,935,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Dereck Lively II,DAL,2025-26,7,16.4,15,,,,,,,,,,,,,0.6,-3,3.6,0.3,0.1,0.2,0.127,0.1,0.67,0,0.556,13,21,17,14.7,1.6,8.1,30.9,11.8,108.6,102.3,6.3,107,101.5,5.5,0.153,1.3,28.3,0.117,0.183,0.15,21.7,22,0.611,0.67,0.113,0.113,108.26,107.02,0.094,256,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
AJ Johnson,DAL,2025-26,23,10.4,6.7,,,,,,,,,,,,,-7.4,-5.6,-1.8,-0.2,-0.4,0.1,-0.049,-0.3,0.427,0.344,0.301,2.7,7.9,5.3,14.1,0.8,1.1,10.2,20.5,102.4,106.6,-4.2,102.8,108,-5.2,0.148,1.22,17.1,0.034,0.106,0.068,14,14,0.367,0.396,0.197,0.205,101.37,102.22,0.04,459,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Tyler Smith,DAL,2025-26,12,13.8,9.6,,,,,,,,,,,,,-4.8,-3.3,-1.6,0.1,0,0.1,0.043,-0.1,0.532,0.7,0.12,7.7,13.3,10.5,4.1,1.7,0,10.2,14.8,110.6,114.7,-4.1,109.8,114.9,-5.2,0.041,0.83,7.8,0.059,0.117,0.086,9.4,9.4,0.52,0.532,0.135,0.138,107.84,107.55,0.059,368,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Cooper Flagg,DAL,2025-26,70,33.5,17.9,,,,,,,,,,,,,1.4,1,0.4,3.8,1.3,2.5,0.078,2,0.548,0.204,0.286,3.9,17,10.5,21.5,1.7,2.3,10.7,26.9,109.5,114.7,-5.2,108.9,113.7,-4.8,0.212,1.96,17.4,0.035,0.151,0.093,8.9,8.8,0.498,0.548,0.264,0.271,103.64,102.96,0.128,5026,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Miles Kelly,DAL,2025-26,14,9.6,8.2,,,,,,,,,,,,,-5.1,-4.6,-0.5,0,-0.1,0.1,0.013,-0.1,0.484,0.75,0.023,4,14.9,9.5,12,1.4,0.6,11.9,15.8,101.3,106.5,-5.1,101.7,107,-5.3,0.133,2,19.4,0.032,0.127,0.078,9.7,9.6,0.477,0.484,0.144,0.151,105.64,106.07,0.064,297,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Ryan Nembhard,DAL,2025-26,60,19.5,10.9,,,,,,,,,,,,,-4.1,-2.4,-1.7,0.8,0.1,0.7,0.031,-0.6,0.492,0.346,0.079,1.2,10.8,6,37.2,1,0.1,17.4,17.5,111.2,113.1,-1.9,110.8,112.9,-2.1,0.353,3.72,39.3,0.011,0.095,0.054,10.6,10.6,0.477,0.492,0.173,0.178,102.14,101.89,0.087,2496,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Moussa Cisse,DAL,2025-26,38,13.9,16,-2.8207,-1.49454,-1.3262,,,,,,,,,,-2.9,-3.6,0.7,1.3,0.4,0.9,0.116,-0.1,0.564,0,0.704,17.9,25.2,21.6,2.3,1.7,7.2,16.6,14.3,111.2,110.7,0.5,110.7,110,0.7,0.023,0.3,4.7,0.15,0.215,0.182,15.8,15.8,0.574,0.564,0.136,0.139,104.57,104.05,0.087,1144,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,https://dunksandthrees.com/epm,unavailable_public_export
John Poulakidas,DAL,2025-26,13,19.5,12,,,,,,,,,,,,,-2.2,-1,-1.2,0.5,0.3,0.2,0.095,0,0.611,0.846,0.077,1.7,10.8,6.3,6.1,1.3,1.3,4.1,16.2,110.5,112.8,-2.3,110.4,113.8,-3.4,0.061,2.75,10.1,0.014,0.096,0.053,3.7,3.7,0.599,0.611,0.153,0.157,105.86,106.25,0.069,560,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Michael Porter Jr.,BKN,2025-26,52,32.5,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,119.6,-6.6,110.2,117.8,-7.6,0.165,1.3,12,0.04,0.188,0.11,9.3,9.1,0.555,0.595,0.292,0.301,99.96,97.97,0.141,3456,,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Nic Claxton,BKN,2025-26,69,27.8,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.4,120.3,-12.9,105.5,118.3,-12.7,0.216,2.64,24.6,0.084,0.167,0.124,9.3,9.3,0.574,0.592,0.175,0.178,100.08,98.37,0.117,3932,,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Terance Mann,BKN,2025-26,63,24.3,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.6,117.8,-8.2,107.7,116.4,-8.7,0.182,2.68,28.6,0.044,0.089,0.066,10.7,10.7,0.533,0.564,0.133,0.135,99.5,98.07,0.066,3119,,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Day'Ron Sharpe,BKN,2025-26,62,18.7,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.3,111.7,-4.3,106.6,112.6,-6,0.207,1.37,21.4,0.143,0.222,0.18,15.7,15.7,0.614,0.638,0.19,0.196,98.81,98.86,0.141,2384,,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Ziaire Williams,BKN,2025-26,56,22.9,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.1,113.2,-10.1,101.9,111.9,-10,0.076,1.02,9.9,0.022,0.084,0.052,9.7,9.6,0.524,0.579,0.179,0.186,101.6,100.4,0.079,2675,,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Cam Thomas,BKN,2025-26,24,24.3,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,122.6,-11.6,109.5,121.8,-12.3,0.218,1.54,15.6,0.015,0.063,0.037,10.1,10.1,0.461,0.527,0.294,0.303,97.38,96.43,0.088,1170,,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Trevon Scott,BKN,2025-26,6,30.3,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.8,122.8,-16.9,104.3,122.6,-18.3,0.078,2.5,15.2,0.053,0.133,0.089,6.1,6,0.44,0.456,0.136,0.139,100.24,99.43,0.053,377,,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Ochai Agbaji,BKN,2025-26,20,16.2,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.4,108,1.5,110.5,108.8,1.6,0.063,1.58,12.9,0.05,0.091,0.071,8.2,8.2,0.459,0.495,0.13,0.134,99.73,100.61,0.043,1357,,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Josh Minott,BKN,2025-26,16,19.3,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,112.9,-8.9,104.8,113.4,-8.7,0.075,0.57,7.9,0.026,0.111,0.067,14,13.7,0.621,0.654,0.209,0.222,100.39,100.96,0.114,647,,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Tyson Etienne,BKN,2025-26,24,15.8,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.6,117.8,-12.2,106,117.2,-11.2,0.17,2.5,18.5,0.013,0.06,0.036,7.4,7.4,0.548,0.588,0.198,0.204,102.04,102,0.071,805,,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Tyrese Martin,BKN,2025-26,37,18.8,10.8,-3.2528,-2.20378,-1.04906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.3,118.4,-12.1,105.7,117.8,-12,0.164,2.09,18.8,0.043,0.113,0.075,9,9,0.492,0.507,0.181,0.189,98.17,97.66,0.08,1412,,,https://www.nba.com/stats/players/advanced,https://dunksandthrees.com/epm,unavailable_public_export
E.J. Liddell,BKN,2025-26,26,13.4,12.6,-3.2223,-1.34358,-1.87873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.1,114.6,-6.5,108.3,114.9,-6.6,0.114,1.6,14.9,0.039,0.174,0.102,9.3,9.3,0.568,0.6,0.168,0.173,99.35,99.52,0.087,724,,,https://www.nba.com/stats/players/advanced,https://dunksandthrees.com/epm,unavailable_public_export
Noah Clowney,BKN,2025-26,66,27,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.7,118.3,-8.7,108,117.1,-9.1,0.095,1.06,11.5,0.029,0.128,0.077,10.8,10.9,0.498,0.554,0.202,0.204,99.77,98.49,0.072,3647,,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Jalen Wilson,BKN,2025-26,54,15.9,8.7,-3.4143,-1.94558,-1.46876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.5,115.4,-10.9,105.4,115.9,-10.5,0.098,1.32,12.2,0.019,0.122,0.067,9.3,9.3,0.493,0.536,0.177,0.184,97.97,98.57,0.061,1764,,,https://www.nba.com/stats/players/advanced,https://dunksandthrees.com/epm,unavailable_public_export
Malachi Smith,BKN,2025-26,15,23.9,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.9,118,-13.2,105.8,116.9,-11.1,0.204,3.5,29.9,0.032,0.123,0.073,8.5,8.5,0.586,0.605,0.136,0.143,100.65,100.6,0.102,756,,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Nolan Traore,BKN,2025-26,56,22.2,7.9,-3.3055,-1.52791,-1.77763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.2,118.8,-10.5,107.6,118,-10.4,0.265,1.65,24.7,0.011,0.073,0.04,14.9,15,0.444,0.479,0.224,0.229,98.97,98.4,0.056,2544,,,https://www.nba.com/stats/players/advanced,https://dunksandthrees.com/epm,unavailable_public_export
Danny Wolf,BKN,2025-26,57,20.8,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.9,111.9,-9,102.7,112.3,-9.6,0.178,1.74,18.4,0.046,0.195,0.117,10.6,10.6,0.482,0.521,0.201,0.207,98,98.09,0.096,2420,,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Egor Dëmin,BKN,2025-26,52,25.2,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.5,115.4,-5.9,107.6,115.3,-7.7,0.199,2.01,23.5,0.015,0.116,0.063,11.7,11.7,0.537,0.561,0.182,0.185,100.08,99.16,0.081,2702,,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Drake Powell,BKN,2025-26,63,21,7.3,-4.588,-3.34488,-1.2431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.3,116.3,-16.1,99.8,115.3,-15.5,0.113,1.52,16.8,0.016,0.07,0.042,11,11.1,0.473,0.521,0.149,0.154,99.22,98.56,0.053,2704,,,https://www.nba.com/stats/players/advanced,https://dunksandthrees.com/epm,unavailable_public_export
Ben Saraf,BKN,2025-26,44,20.8,7.7,-4.864,-3.51736,-1.34662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.6,116,-12.5,102.4,115.6,-13.3,0.244,1.46,24.7,0.021,0.085,0.052,16.9,16.9,0.427,0.486,0.202,0.207,100.87,100.13,0.06,1912,,,https://www.nba.com/stats/players/advanced,https://dunksandthrees.com/epm,unavailable_public_export
Chaney Johnson,BKN,2025-26,17,20.5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,116,-9,107,116.4,-9.4,0.165,1.8,21.6,0.096,0.146,0.12,12,12.1,0.59,0.635,0.16,0.163,101.13,101.29,0.099,728,,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Grant Nelson,BKN,2025-26,4,8.8,17.6,-2.6437,-1.38465,-1.25908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.7,122.5,-9.9,111.2,123.7,-12.5,0.217,1.25,21.7,0.029,0.167,0.094,17.4,17.9,0.556,0.634,0.222,0.232,97.51,97.34,0.1,71,,,https://www.nba.com/stats/players/advanced,https://dunksandthrees.com/epm,unavailable_public_export
Tim Hardaway Jr.,DEN,2025-26,80,26.6,13.5,-1.2894,1.17968,-2.46904,-1.01,0.5,-1.51,-2.67,-0.24,-2.43,,,,-0.7,1.3,-1.9,4.4,3.5,1,0.1,0.7,0.624,0.706,0.252,0.9,9.5,5.4,6.9,1,0.4,4.7,18.5,119.4,114.9,4.5,118.8,114.6,4.2,0.07,2.51,10.7,0.008,0.082,0.047,4.3,4.2,0.591,0.624,0.177,0.184,101.62,101.24,0.085,4487,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,local_unified_databallr,https://www.nba.com/stats/players/advanced,https://dunksandthrees.com/epm,unavailable_public_export
Jonas Valančiūnas,DEN,2025-26,65,13.4,22,,,,,,,,,,,,,0,0.5,-0.5,2.9,1.8,1.1,0.162,0.4,0.63,0.067,0.349,14.2,27.5,21.2,14.1,0.8,4,14,26.1,114.6,116.6,-2,113.9,116.8,-2.9,0.15,1.07,12.9,0.124,0.246,0.187,12.1,12.1,0.592,0.63,0.26,0.265,97.44,97.23,0.15,1761,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Aaron Gordon,DEN,2025-26,36,27.9,18.5,,,,3.17,2.76,0.4,1.97,-0.32,2.29,,,,1.7,2.9,-1.2,3.2,2.4,0.7,0.153,0.9,0.62,0.394,0.41,6,16.8,11.6,13.7,1,0.9,7.5,21.9,124.7,112,12.7,123.4,112,11.4,0.13,2.53,15.9,0.052,0.148,0.102,6.3,6.3,0.574,0.62,0.213,0.219,100.54,99.99,0.117,2096,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,local_unified_databallr,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Nikola Jokić,DEN,2025-26,65,34.8,32.3,,,,,,,,,,,,,14.2,10.1,4.1,14.9,11.5,3.4,0.316,9.2,0.67,0.261,0.424,10,30.4,20.7,50.3,2,2.2,15.3,30.4,126.1,115.3,10.8,125,114.7,10.3,0.458,2.87,30.6,0.089,0.27,0.185,10.7,10.6,0.618,0.67,0.289,0.296,103.31,102.59,0.213,4854,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Tyus Jones,DEN,2025-26,11,8.4,6.5,-3.1005,-1.47556,-1.62495,-1.54,-1.01,-0.53,-3,-1.16,-1.84,,,,-5.7,-3.5,-2.2,-0.1,-0.1,0,-0.026,-0.1,0.454,0.615,0.038,2.6,13.9,8.5,17.7,0.5,0,18.5,15.3,107.3,114.4,-7.1,107,114,-7.1,0.209,8.29,39.9,0.01,0.058,0.033,4.8,4.8,0.437,0.448,0.096,0.098,100.89,100.58,0.064,1588,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,local_unified_databallr,https://www.nba.com/stats/players/advanced,https://dunksandthrees.com/epm,unavailable_public_export
Jamal Murray,DEN,2025-26,75,35.4,21.8,,,,3.11,3.84,-0.73,2.06,4.13,-2.07,,,,4.1,5.5,-1.4,9.5,7.8,1.7,0.173,4.1,0.622,0.414,0.287,1.4,12,7,31.1,1.2,1,10,27.9,124.4,117.7,6.8,123,117.4,5.6,0.298,3.13,24.2,0.013,0.109,0.063,7.7,7.6,0.573,0.622,0.269,0.278,100.56,99.84,0.142,5541,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,local_unified_databallr,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Bruce Brown,DEN,2025-26,82,24.4,10.8,,,,,,,,,,,,,-2.4,-2.5,0.1,2.9,1.2,1.8,0.071,-0.2,0.562,0.284,0.241,5,12.5,8.9,11.3,2.1,0.9,13.6,14.5,114.2,115.2,-1,114.4,114.6,-0.2,0.121,1.91,20.6,0.043,0.109,0.077,10.8,10.8,0.53,0.562,0.142,0.147,100.37,100.24,0.069,4157,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Cameron Johnson,DEN,2025-26,54,30.5,12.8,,,,,,,,,,,,,-0.6,0.3,-0.9,3.7,2.7,1,0.108,0.6,0.629,0.539,0.236,3.1,10.6,7,10.6,1.2,1.2,8.2,15.1,124.2,114.7,9.5,123.5,114.3,9.2,0.098,2.81,18.8,0.027,0.095,0.063,6.7,6.7,0.596,0.629,0.144,0.148,101.85,101.38,0.075,3484,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Zeke Nnaji,DEN,2025-26,52,12,10.3,-2.8794,-1.77829,-1.1011,,,,,,,,,,-3.5,-3.6,0,0.9,0.2,0.7,0.066,-0.3,0.558,0.358,0.291,6.2,17.6,12.2,5.9,1.3,3.6,13.7,13.7,107.1,113.7,-6.6,107.1,114.3,-7.1,0.069,1.07,12.8,0.053,0.147,0.103,11.9,11.9,0.517,0.558,0.136,0.141,99.08,99.34,0.07,1285,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,https://dunksandthrees.com/epm,unavailable_public_export
David Roddy,DEN,2025-26,5,14.6,20.4,,,,,,,,,,,,,0,0.7,-0.7,0.3,0.2,0.1,0.185,0,0.605,0.367,0.233,12.9,17.6,15.3,7.9,2.7,1.3,5.7,20.9,113.8,110.7,3.1,114.6,109.9,4.6,0.078,2,10.3,0.105,0.126,0.117,5.1,5.1,0.55,0.605,0.191,0.197,104.54,104.52,0.128,159,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
